index,Temperature,Humidity
53373,-1.5,94
102372,22.9,40
122917,-10.4,78
132764,15.8,50
123682,-11.3,78
114434,19.1,91
110257,-13.2,84
2863,24.5,35
7667,7.0,88
128211,-8.5,83
75401,-2.3,67
32178,28.2,31
49841,23.4,29
22729,3.5,81
47546,1.0,85
21926,18.1,26
114241,25.8,30
61366,29.0,35
31381,23.4,38
55397,28.2,34
22817,-10.6,89
77819,11.2,88
12662,7.2,71
125943,35.4,15
133773,4.3,91
116883,-1.3,93
89657,23.2,34
131979,20.5,55
65330,-1.4,92
54531,15.6,42
103277,23.7,58
13001,12.6,68
133220,4.7,74
111003,-1.3,82
26289,17.2,95
75731,-13.7,77
25081,9.6,34
97924,13.4,40
82265,-22.2,66
45001,27.6,22
1402,5.4,66
95569,8.0,92
51509,7.2,74
28045,-3.1,86
40869,-1.9,90
13655,18.5,25
42712,17.1,53
3946,18.3,39
92010,6.8,65
113422,15.1,82
71881,25.6,16
100853,2.1,91
546,-2.4,93
18795,6.0,77
114737,18.3,57
16299,0.0,96
103878,18.3,21
136201,19.9,38
81151,7.2,61
117163,-3.6,87
46102,5.2,70
39294,7.4,79
101401,23.8,29
118337,6.3,61
63937,-4.9,79
114148,31.6,21
73409,23.2,43
752,-5.2,88
102111,17.3,67
28011,3.5,65
121384,12.7,32
84503,27.6,30
45590,6.2,66
121693,9.7,40
24345,-2.5,59
113593,24.9,25
72492,15.1,53
125441,22.3,31
63457,2.9,72
72744,27.8,24
110714,2.9,75
117762,-2.3,96
101987,19.9,67
27759,15.3,55
73799,32.5,18
34138,6.2,66
79425,22.3,46
61647,22.6,63
57273,22.4,27
56403,18.5,63
127491,5.8,54
12758,4.0,80
24035,-2.1,87
72481,19.6,23
59407,-1.7,81
83924,15.0,26
26912,13.6,73
85101,26.8,29
135409,-3.6,83
134947,-16.9,76
39973,11.8,72
122143,-11.7,85
62039,36.7,13
52319,-1.2,85
10123,13.4,59
55901,24.0,32
119488,25.1,34
88546,-14.2,84
9129,32.1,40
27872,0.7,93
44179,11.8,81
117621,-13.7,80
89047,11.4,50
19910,19.3,68
106016,-7.7,87
55196,24.1,59
130117,8.7,62
65204,-18.7,79
72903,25.4,45
118875,18.2,48
135231,-2.4,96
25834,21.7,64
131493,25.3,28
24177,-12.7,82
108669,24.0,40
120793,35.4,16
44614,30.6,27
8183,19.3,47
49062,19.6,71
107517,23.1,36
118958,14.1,57
38205,16.7,65
40092,1.4,81
47296,-9.2,88
84880,26.6,27
125579,34.6,28
73982,12.5,76
92638,1.5,91
20464,19.2,65
128772,6.2,33
136770,18.8,51
57876,2.5,85
81611,-4.2,89
19736,21.2,34
49493,24.6,21
137478,41.3,14
103697,5.3,53
62464,25.2,24
59565,7.3,82
128730,-11.9,65
125518,14.0,54
7262,9.9,93
84922,28.8,36
65940,6.9,78
114491,25.3,49
96046,15.1,82
5792,1.0,96
66584,20.7,28
124567,15.2,57
22904,-3.7,92
100905,6.5,54
48497,-2.1,58
13125,7.0,90
100056,-2.5,81
27516,13.8,62
104091,0.6,85
68080,6.8,93
89845,16.9,76
132319,12.8,51
18398,-12.3,90
6483,-29.2,81
38110,13.8,57
63587,4.0,75
92618,1.2,92
28041,8.6,41
28146,8.4,96
107948,18.2,71
91464,20.8,47
28826,3.2,47
80342,27.1,26
73020,20.7,65
53453,-2.0,98
115351,28.5,29
73165,23.2,37
82822,-0.1,62
5545,-13.0,79
122417,-8.3,92
80326,22.0,37
75034,6.9,50
19753,23.8,53
22230,8.2,53
126524,21.4,43
120392,31.6,23
89168,-1.4,84
52124,-3.4,94
120976,7.2,84
48433,9.2,84
54647,21.2,45
35803,-7.3,79
107298,8.8,66
106914,7.1,86
9555,16.2,92
9492,18.8,78
132566,35.5,14
48358,15.9,17
77031,-15.0,59
102291,26.9,45
19296,0.0,80
75920,-11.0,62
11931,-5.9,87
43108,11.2,93
41007,-12.8,83
81652,-17.7,73
85129,30.8,19
110543,-15.3,81
40848,-0.7,54
108346,28.0,34
129928,11.1,60
90487,36.2,24
63864,-3.3,37
60473,29.8,20
1318,2.6,93
79546,21.8,71
43644,26.4,42
19242,7.5,41
70768,-7.0,78
9804,8.3,72
63851,-13.5,89
69362,-6.0,89
28739,-15.4,88
112668,9.0,52
128770,-16.4,74
81090,1.2,96
60862,20.8,32
28828,-4.2,85
23455,-8.6,92
20021,19.4,31
40049,0.4,71
119063,18.2,60
52562,-23.8,85
37931,26.0,38
100182,1.3,48
33237,15.6,61
86374,10.6,57
49197,11.7,83
44118,38.9,19
129021,-10.4,79
39088,16.2,35
136772,22.0,44
45586,4.2,94
100028,-5.3,95
114204,22.8,36
33780,9.6,53
35926,-9.0,61
28053,2.9,62
12783,-3.3,90
9543,23.3,50
86552,18.0,51
716,-1.9,94
105452,-9.3,88
117685,0.9,64
27457,8.8,84
57456,3.6,97
44413,23.0,49
39382,25.0,30
95988,12.5,92
62622,5.8,55
95779,17.8,50
97198,17.6,54
48256,7.0,40
31506,17.7,48
1406,2.2,93
106682,2.2,82
126863,14.7,48
10383,5.8,97
32354,17.0,58
66037,9.9,85
71684,18.9,38
85231,23.8,37
137331,17.6,82
39822,-0.8,92
103034,18.7,55
69792,-25.9,83
21693,13.8,66
16558,6.8,93
86050,15.0,45
107868,19.0,60
28898,9.7,48
16069,27.7,24
123678,-6.1,48
28097,4.2,58
74351,7.0,75
80948,6.2,95
73832,32.3,21
48292,17.6,37
6241,-9.8,62
104703,0.1,90
79488,13.0,92
132166,31.7,23
116228,-4.1,80
27513,23.8,42
79926,30.1,19
108023,20.9,40
110093,-1.9,62
119057,10.1,86
128196,5.8,84
19174,7.1,56
51971,3.7,97
138126,20.0,50
28292,11.5,75
27401,21.0,71
107682,14.9,53
7329,0.8,71
78447,18.6,56
695,-1.2,85
29440,-4.0,87
35859,-0.6,88
37328,11.6,95
72608,17.6,47
24473,-2.4,78
119132,10.2,92
67047,28.2,44
82906,-7.4,82
34463,5.5,57
11092,1.5,96
44983,33.4,13
75493,-0.6,95
79419,24.4,62
5049,5.0,34
24001,1.2,89
100929,0.3,91
76065,-13.8,89
136981,31.0,45
63926,-0.2,74
90639,20.2,45
37051,12.0,80
133003,8.8,31
438,7.3,46
54791,23.0,43
118990,14.6,63
84435,28.0,29
138757,11.7,66
81825,-10.3,87
120298,33.4,16
115488,-0.9,73
119022,7.2,88
118608,9.5,40
35425,-11.3,86
77732,17.1,42
26681,29.2,40
130246,23.5,18
128941,-2.0,76
131458,10.5,71
64741,4.6,35
35758,0.4,81
63489,2.7,60
97194,22.8,43
87094,-8.8,44
135254,-1.1,85
82197,-13.7,73
101091,5.3,74
88750,-11.2,83
59714,-2.6,87
100077,-21.2,80
138719,6.7,73
1255,-2.5,53
127483,9.4,47
27234,14.3,57
127965,0.3,86
130216,25.0,33
49846,34.8,28
120317,23.0,51
33781,8.7,38
64822,-9.3,73
112069,1.2,91
62799,9.2,70
112208,6.2,50
83451,10.0,89
32181,30.0,24
48125,7.8,48
6913,1.4,81
36628,21.1,32
81817,-10.1,86
13534,8.0,89
136508,8.9,84
25882,22.4,51
45559,5.2,61
24762,4.7,51
46139,-0.1,98
102519,27.6,36
10791,12.7,58
111458,-2.7,58
17703,2.5,88
53688,-1.4,52
47973,-6.3,81
97890,12.6,77
129556,10.0,50
22801,-2.1,94
130716,12.7,84
101574,23.6,19
45739,-0.5,94
20472,29.1,36
94126,5.9,49
65304,1.7,43
8810,26.9,33
62752,7.2,90
8593,14.6,78
39609,8.4,53
112717,6.2,86
88067,-13.6,87
18629,2.8,57
67168,15.2,88
30014,-19.1,72
69387,-2.1,86
27519,10.0,80
108035,22.5,47
92879,2.5,90
116478,8.5,39
103419,9.9,60
63097,7.0,36
84706,14.0,52
39568,5.0,92
7666,10.3,90
131320,24.0,44
104329,6.8,77
62604,10.6,49
12619,5.6,59
61812,28.1,30
25900,20.2,55
98034,8.8,62
56526,5.5,87
130380,17.7,48
29880,-5.3,69
402,-7.9,75
10078,5.8,77
133335,12.5,61
54275,0.5,92
8211,11.9,89
63110,4.1,53
38600,29.4,25
65368,11.4,41
129500,-5.2,85
27145,22.9,24
102645,31.8,28
34305,5.8,62
132914,12.1,45
49359,21.0,51
119637,23.0,23
4259,16.8,39
13244,1.4,91
117837,-0.5,82
81712,-0.3,90
74416,13.8,37
130119,30.3,17
62588,13.6,50
5393,-3.6,92
49318,12.8,39
31125,17.4,56
74330,21.6,20
110559,-15.2,83
69106,1.0,80
51491,0.4,98
13254,16.8,53
55594,23.5,53
104986,-2.6,85
80791,6.0,64
15669,12.8,79
133468,6.4,62
56859,14.4,32
117763,4.0,92
59813,-4.5,62
136134,1.8,93
80494,11.5,56
91852,17.1,44
92746,-2.2,85
96445,23.2,52
52339,1.2,96
69367,10.9,58
15777,18.0,33
77536,7.7,55
72145,3.4,81
43646,20.0,43
40012,14.7,55
60457,30.1,24
132871,31.0,16
96349,19.2,59
6067,-7.4,90
119166,11.2,95
123872,6.0,55
88072,-20.1,57
132796,20.3,40
55879,30.4,22
110963,-6.0,94
123035,7.2,47
127693,-5.5,42
57139,-0.4,90
49133,22.2,73
10929,4.3,69
72272,19.6,60
88882,-11.4,89
60626,15.1,49
21680,10.8,84
115274,8.3,77
119261,21.6,48
77953,12.1,77
105984,-10.7,90
95992,15.0,74
105473,-13.8,87
27056,9.6,84
14739,20.5,71
10373,2.1,59
130737,12.4,63
79175,28.2,39
109269,17.6,46
97209,34.4,27
47255,-9.7,63
1761,6.3,86
127923,-3.4,63
6009,-9.1,79
89462,9.9,35
75795,-22.7,81
130405,12.8,36
77051,-5.1,81
102635,27.6,33
1744,6.9,80
74298,17.2,66
132611,22.6,41
3789,21.0,72
131877,33.2,19
108912,21.0,60
97615,6.5,91
1965,17.1,50
68848,7.3,77
113042,13.9,42
45271,19.4,26
138756,20.1,41
124381,13.8,48
16686,-7.3,85
41151,-4.4,84
103338,27.8,22
65255,0.2,50
45034,16.2,39
18719,-3.7,86
98858,0.4,81
9562,20.2,46
22035,6.9,79
19245,-5.3,76
33898,11.3,46
101880,19.1,38
78287,16.4,66
91832,24.6,24
3697,17.5,93
26058,22.1,65
81686,-5.4,87
69297,-7.7,87
24800,8.8,56
112088,4.1,73
53837,-4.2,84
58628,3.6,39
46036,8.1,62
100099,-15.1,74
27008,26.7,25
77378,13.2,51
1061,6.3,52
120099,26.5,40
46224,0.7,93
120205,25.4,40
24493,-4.4,81
6739,-3.5,97
19368,16.5,40
77814,16.8,38
108707,19.2,75
2927,21.1,55
59135,-24.6,65
28802,0.0,92
18119,8.8,50
53977,13.0,68
138103,29.4,23
44140,28.0,39
87966,-9.0,85
127074,4.2,72
78126,11.1,72
129310,-10.1,85
81879,-18.1,48
96062,14.9,88
47209,-8.6,62
105707,-4.9,90
83714,3.3,90
80466,17.6,45
112939,16.2,57
130176,10.6,82
59827,-4.4,72
54953,17.8,71
137777,21.2,57
64498,-11.7,92
35600,3.1,67
30096,0.0,94
90512,18.6,73
6519,-6.9,88
19087,6.2,94
108430,24.2,58
53339,0.4,87
45651,-2.9,88
116994,-3.9,92
56491,21.6,57
121358,11.7,45
98766,-12.0,90
8216,19.7,36
76836,-2.6,87
83743,9.3,43
118079,8.3,50
26740,29.5,49
43149,19.3,64
88872,1.8,62
120478,14.0,79
84232,12.2,63
7067,7.4,58
75478,2.0,61
44971,23.3,36
120470,19.8,60
93613,-24.8,77
99386,-0.7,86
32865,15.8,68
126012,20.7,83
131672,25.5,40
114008,29.4,34
98478,-1.5,86
3725,20.2,57
36729,23.5,15
100779,-2.0,69
50742,16.3,38
7401,8.4,31
68660,15.2,36
40600,-2.9,59
125968,19.8,75
111339,1.5,74
46236,3.9,81
122093,-8.7,78
87683,1.4,58
86414,7.5,52
91262,22.6,35
90021,22.9,37
27665,10.4,69
101870,15.4,71
3082,20.7,68
136534,13.3,71
105162,-7.9,90
99240,-8.7,78
121277,9.0,40
8465,13.4,90
102084,24.0,59
20138,12.8,91
36092,8.2,58
112396,8.9,61
97277,18.2,68
75337,-5.7,92
82019,-0.3,90
32935,30.8,21
10577,11.4,61
125723,18.5,77
78698,19.6,46
128252,-5.0,93
130089,5.2,60
55425,16.9,54
119379,22.6,55
98358,8.9,69
108102,30.1,37
106901,12.5,39
58427,-1.7,85
126429,19.9,56
89551,11.1,66
24565,-5.5,72
52202,-1.2,77
119529,29.9,20
48958,9.0,75
37885,22.2,60
17284,-14.1,94
122606,-12.2,89
109463,10.0,84
68177,10.6,76
124016,3.6,84
33600,7.6,60
114967,16.3,43
47380,-5.3,64
7457,7.7,50
1492,16.2,42
113894,27.6,21
114211,28.6,34
11295,-12.1,84
95678,7.8,90
27244,22.2,53
55118,13.8,80
26512,17.8,92
101851,13.1,49
123581,0.8,91
34172,1.7,84
24244,0.1,73
107997,22.6,40
110519,10.8,56
110926,-1.5,67
115345,15.2,56
58464,0.1,83
69071,6.3,69
69293,-12.6,80
51958,3.0,67
3279,20.6,74
28450,2.1,84
122873,-5.0,73
23083,-7.8,87
133000,16.4,22
72139,15.8,26
70591,-15.3,95
61355,26.0,52
129055,-0.2,98
92273,-0.6,79
102588,24.7,59
92485,4.4,84
88912,4.6,43
67753,27.6,31
88354,-10.4,87
61632,18.0,81
127847,-9.2,73
66682,23.1,27
116683,-2.1,94
53127,-6.8,75
29417,-2.6,84
41079,-1.4,80
16190,4.3,95
119632,13.3,43
17289,-6.9,88
136067,16.0,54
55266,20.6,65
15938,15.8,54
73225,35.9,15
79568,20.0,61
122843,-13.0,86
137578,21.7,64
43353,17.4,82
34471,11.4,45
79151,13.0,62
22950,-3.9,89
59597,-10.3,86
58660,2.5,62
70568,-12.6,50
118929,14.1,47
21004,18.9,91
19624,18.4,50
101381,12.7,84
25508,20.9,27
86061,12.6,54
70142,-9.0,89
52020,4.6,87
94038,-0.3,61
15028,29.1,35
127414,6.0,82
79615,17.1,82
62307,18.2,48
20928,15.2,71
129049,-2.6,84
64603,-17.9,86
15137,18.7,58
107258,24.1,33
94344,9.6,53
97264,12.3,58
33940,26.0,15
55524,16.8,61
101648,16.3,85
66999,23.2,34
38876,24.6,27
29034,-5.7,95
137663,14.9,75
89482,13.1,32
39026,22.5,41
14336,14.5,78
40234,8.0,47
78534,22.0,30
36090,9.8,58
128858,-10.3,79
116332,-6.2,89
98552,10.3,42
46955,-8.6,89
124026,10.1,62
58370,-7.6,79
54405,14.3,59
53795,18.3,29
138015,16.1,54
32339,21.3,64
134275,-7.8,98
66179,9.6,87
95962,19.0,31
110550,-7.5,69
105508,-17.8,75
50488,28.2,25
131646,18.3,77
127060,20.1,38
51010,8.4,40
51326,3.0,74
121082,19.2,24
39219,14.5,64
14881,13.4,66
7777,15.0,52
84025,26.3,47
12962,1.0,83
114042,29.4,21
108657,21.0,46
67773,16.6,92
51281,11.6,89
89195,13.6,49
48420,14.6,64
85410,16.1,68
22048,7.0,41
3299,20.7,53
101169,4.1,93
137718,28.3,39
63686,0.1,88
93352,0.1,74
85800,22.4,36
112411,8.2,45
44145,12.8,79
35901,-2.5,81
111311,-0.1,94
2974,16.4,83
59974,20.9,23
38295,31.3,27
91468,22.8,48
49637,25.0,29
99640,0.2,48
2426,21.3,34
106335,7.2,86
37229,12.6,80
122773,-11.4,82
77945,17.7,48
17200,-27.6,83
136020,13.0,67
70407,-13.5,70
127380,10.1,42
77524,13.8,25
60119,18.0,49
136251,15.0,48
6987,-5.2,80
51388,8.6,89
123742,-1.4,90
107229,6.0,70
92795,1.8,95
37567,13.0,55
29891,-3.6,56
134616,-16.4,83
124309,18.2,30
16613,2.2,71
116125,3.7,92
119144,12.5,89
65980,15.3,78
110631,-2.3,75
105945,-9.2,67
12616,-0.6,79
79653,27.2,43
78325,18.1,30
129124,-3.9,94
112467,-1.7,69
26757,17.4,73
42100,-6.2,55
135270,12.2,38
38957,22.0,41
19022,-1.4,76
111817,0.2,86
17262,-11.5,90
14055,7.3,77
30861,-0.1,88
61054,23.0,37
47075,-19.3,91
91592,14.2,74
10202,12.6,39
21052,21.5,67
69796,0.5,60
75749,-15.8,76
68467,18.2,44
3968,16.0,47
27270,25.2,31
85484,23.7,51
2709,28.7,53
50319,11.4,66
67029,23.8,33
2054,27.1,40
63077,4.2,66
32243,17.8,74
132031,19.4,66
90495,22.0,51
71825,13.4,34
89127,1.5,74
26788,24.7,43
118217,9.5,41
84127,12.1,51
54539,18.8,57
130769,14.8,54
67633,21.5,46
116474,1.3,96
138279,16.3,59
80975,1.8,82
8235,14.2,93
98508,6.4,50
945,-24.5,77
18154,-15.6,74
130911,11.0,72
128421,-3.7,81
61653,22.0,41
100900,4.3,51
129739,6.2,91
137340,22.0,41
132508,20.4,33
94741,-0.4,84
74175,15.7,49
27291,23.3,35
60449,10.4,75
63973,-7.3,85
4088,28.9,22
40795,-0.1,87
96278,26.4,54
43901,24.6,39
30948,14.7,76
135237,5.5,52
14625,13.4,93
97488,17.2,55
81812,-6.1,55
66215,21.3,31
69940,-14.2,85
65495,1.3,63
83901,11.2,49
22465,-6.6,78
19767,21.4,32
15983,9.6,61
135937,8.5,52
130285,16.0,33
103285,31.2,27
85418,21.6,42
110149,2.2,71
69897,-6.0,89
27389,20.5,48
75545,-1.5,84
131000,22.4,41
75685,-9.1,68
16051,19.2,41
38518,34.4,23
119368,26.3,30
72888,29.7,30
79695,20.6,46
58762,-23.2,60
32549,31.7,34
59955,0.5,92
116516,-1.6,87
65542,-2.8,54
125453,23.1,33
93102,0.7,96
19424,-5.4,80
19028,-3.3,86
138375,22.1,31
33374,17.3,45
7737,19.4,21
76972,-1.6,82
113248,16.4,49
17179,0.1,80
81026,2.5,85
11778,-15.4,78
72347,16.8,82
47825,-8.7,92
50358,29.5,28
89212,1.2,85
42685,10.0,74
109050,19.6,37
22056,22.0,24
80677,4.2,74
127543,14.0,37
37502,11.7,61
28452,2.5,82
471,-1.6,90
42832,14.9,69
73370,32.6,20
125923,28.0,28
67328,23.0,61
86131,8.3,81
137675,30.6,32
107849,26.7,37
22630,0.1,61
117466,-1.5,94
132990,5.1,41
40942,-6.5,91
131684,29.8,45
3478,28.5,31
124590,16.2,38
86055,18.6,28
27411,19.9,66
5330,1.9,75
10940,-2.2,91
83465,1.3,95
55979,28.3,33
102029,24.7,51
73003,34.4,20
2300,14.6,77
94777,-4.5,89
18038,0.8,94
114946,20.3,38
65345,-1.7,83
135471,9.5,72
50979,11.0,57
30687,11.6,56
23195,2.2,68
98007,16.3,51
98461,-2.5,80
37699,15.3,56
124282,4.3,87
85709,11.6,89
133044,19.2,34
11943,-3.6,87
76166,-15.7,65
68644,15.0,49
113599,14.2,60
92616,2.4,93
117478,1.6,96
29199,-9.1,85
56542,9.4,82
12847,1.0,64
6750,-0.8,100
134464,-2.5,85
32449,19.2,80
66460,12.1,48
48476,11.1,68
12064,-4.0,89
6316,-16.2,77
40282,-3.1,91
29061,-7.9,82
134181,-8.5,71
90129,16.9,51
80639,6.4,62
130671,8.6,86
22790,-15.3,80
110488,7.1,81
132979,9.5,30
128626,-14.5,84
72339,23.8,38
122415,-9.2,91
22139,4.1,75
86825,2.0,91
49716,22.7,47
101151,1.2,70
37920,19.7,48
88948,0.8,92
104467,3.6,88
20105,21.7,34
6809,5.4,77
28529,1.4,75
8586,25.0,41
49585,17.5,88
68314,18.7,64
37808,15.5,84
20060,17.3,72
19554,16.6,42
17876,0.2,88
83428,9.8,82
136484,25.6,28
56253,19.1,34
124486,6.1,32
41695,2.4,62
44740,31.4,29
123017,1.8,62
13267,5.7,94
31789,11.7,74
105085,-7.7,93
110702,-0.6,90
54728,17.8,65
47516,-6.6,83
28838,0.8,76
86913,1.3,64
40188,4.6,76
25327,8.1,64
34420,-1.4,80
54300,-1.2,91
59708,14.2,62
28991,-8.2,89
85131,27.0,30
136749,19.5,48
63033,16.4,68
88132,-20.9,70
4634,1.4,87
106114,-7.0,80
75398,0.9,49
110086,-0.5,86
54706,9.5,84
130265,23.6,15
66784,14.3,63
91138,32.3,21
127168,-0.2,64
113614,13.3,76
98950,8.8,53
712,2.2,61
66971,26.5,35
14273,6.6,96
137441,19.0,58
107568,4.1,86
35625,1.6,81
70666,-23.6,77
5144,-1.5,82
83930,25.2,34
94613,-4.7,91
127406,4.8,45
110992,-5.6,87
45921,-11.1,78
125565,18.3,66
78321,11.2,62
47225,-4.3,58
36495,-3.7,89
114546,26.7,40
9464,35.6,22
122806,-13.9,57
91463,18.3,44
11657,-3.8,87
62731,20.2,31
29807,-18.9,64
84374,18.6,69
136274,13.5,61
47122,-18.6,60
104391,5.7,71
66059,16.0,45
74395,17.2,47
72013,17.4,31
73843,26.2,23
18120,6.0,66
81097,8.7,42
111277,-9.1,92
38784,21.1,31
46044,2.5,86
70755,-20.2,77
56018,26.5,43
87289,-12.2,64
8751,19.4,46
119213,18.4,52
54406,0.8,64
38341,15.8,60
74438,17.9,36
124218,3.4,86
18370,2.0,78
89681,17.6,45
33475,7.4,65
25138,7.5,70
14078,14.2,75
94713,-3.5,92
74598,12.0,51
127554,2.6,70
84327,29.1,30
10340,26.9,21
111155,-3.6,58
93073,-3.6,83
103649,2.4,72
2436,23.8,30
106187,0.9,93
30211,3.4,58
24342,4.6,66
32475,29.4,40
55209,22.7,44
53528,1.1,89
8805,23.5,51
58972,-3.3,98
95231,14.3,76
15314,16.4,95
130388,14.9,88
923,-5.7,84
97401,25.4,20
57507,13.8,48
20603,20.0,97
36921,22.6,42
49168,24.8,38
95827,21.2,52
19274,11.6,35
121986,-15.2,81
68374,26.8,16
87947,2.3,65
23797,-22.9,80
48592,11.6,67
61718,22.5,49
87689,0.5,67
105839,-10.9,92
85944,24.7,30
74197,12.7,59
85771,25.0,24
9986,14.4,49
8935,32.2,18
26784,21.2,41
106460,-7.7,73
87021,-7.2,79
126225,19.6,71
966,-2.9,80
40543,1.0,79
78977,18.2,52
75807,-21.4,71
81770,-10.1,94
44928,15.2,48
1170,7.5,45
66191,10.7,75
8543,21.0,34
137656,32.1,26
11893,-4.9,85
64249,0.7,96
9983,14.4,79
7796,17.0,71
29279,-8.7,92
82724,-5.3,57
62867,19.6,32
52361,-10.3,77
70253,-7.2,93
11209,-7.7,87
16731,4.8,87
68686,9.0,87
62435,15.0,41
64593,-15.7,83
81101,1.5,53
56351,15.0,58
90174,18.3,78
68301,20.0,40
118738,3.7,62
119926,33.8,20
135382,13.8,26
23342,-7.1,93
82232,2.1,86
12731,11.8,56
108670,21.0,48
59018,-9.6,85
11056,-3.5,78
75565,1.6,89
37989,28.2,53
92075,19.4,28
31950,26.0,30
52524,-15.8,82
131345,23.9,49
58346,-13.6,86
85871,7.9,47
20713,29.8,32
116466,5.2,57
97487,13.3,78
47569,-11.3,87
13666,14.4,57
128753,-4.8,95
110354,-2.0,78
45323,3.3,90
132236,19.4,37
46592,-5.0,86
95778,14.2,89
41974,-4.2,56
28655,1.0,71
135795,3.2,71
74959,8.0,62
125543,21.4,53
55436,21.3,36
32490,26.3,39
119222,28.5,35
89505,17.2,39
114997,13.3,72
98554,9.2,46
136598,28.6,33
43836,24.2,55
101094,20.0,43
96141,23.7,48
19863,25.3,45
120931,15.1,31
98558,5.5,50
15951,9.2,57
71443,-1.8,82
138201,32.3,19
35602,-13.3,86
40347,-3.9,61
96986,24.6,51
37818,17.4,70
81484,3.6,65
52708,5.4,37
32231,31.6,34
3253,26.4,51
70937,-9.6,66
60343,16.3,17
32386,21.9,42
63890,-2.2,48
43772,18.6,59
17699,-23.3,84
130702,11.6,82
58383,-9.8,91
8114,14.8,34
24580,-0.7,88
63981,-6.5,83
51049,20.0,16
53008,-19.9,84
111303,-3.7,94
117387,-2.8,73
122506,-10.1,80
27991,4.4,69
18567,1.8,51
80001,9.0,71
61461,28.9,22
131385,29.0,42
4684,2.1,87
34338,-1.0,79
88850,-0.1,98
38376,30.6,26
41002,-7.3,72
46208,0.2,92
131898,26.1,55
777,-0.4,82
33515,14.6,50
60867,11.1,46
129703,-11.1,66
6175,-4.8,66
120520,29.1,22
138290,15.2,89
98295,5.1,49
69602,-12.4,91
75985,-10.1,90
27733,24.0,31
94856,9.0,90
79178,25.9,30
39501,5.7,88
121113,23.2,18
27029,26.4,44
56456,27.8,28
89114,-1.6,65
128537,-20.9,75
126822,26.2,27
35873,-3.6,86
126281,29.8,23
115609,15.2,57
128412,-2.7,84
30945,9.2,96
101558,19.8,20
75490,-1.9,88
73491,24.6,42
46506,-5.1,86
10970,6.6,71
16920,1.1,79
85568,21.2,40
48565,17.1,40
39,-13.6,76
5562,0.0,86
113873,11.1,77
134177,-10.6,70
49840,19.5,80
137309,22.0,43
23090,-5.7,87
87395,-13.3,96
121919,0.6,74
30391,4.0,90
69628,-6.2,92
45884,5.6,65
72689,23.3,41
124443,16.8,45
10667,-0.2,94
88028,-17.7,71
67834,31.0,33
68715,17.2,61
133582,-0.3,80
128016,-5.0,91
35202,-0.6,65
119921,21.0,51
112703,9.8,77
79988,29.2,24
91456,12.7,89
29585,-17.0,85
73016,25.8,47
48997,22.5,45
23604,-9.8,72
108013,20.0,52
13948,12.8,73
5528,-2.5,89
107749,19.6,28
48550,26.8,25
93760,1.5,91
22998,-0.6,76
73670,38.1,22
11525,9.4,28
31015,24.7,29
68824,15.6,39
129836,-14.9,78
29119,-18.7,79
103244,22.7,32
57648,-2.5,83
129804,-13.2,70
55969,19.4,35
137028,23.3,28
133951,-10.0,71
2735,19.7,64
134566,-3.2,93
81154,0.1,94
67134,17.0,94
63061,3.4,73
49176,26.0,36
16016,14.0,58
40233,11.0,51
42622,4.5,87
103444,17.3,30
58264,6.1,58
85900,17.3,37
103056,14.8,65
131078,26.8,38
76132,-7.0,88
41634,-2.2,100
138727,21.4,49
138233,24.0,61
20847,17.6,79
82898,-2.0,92
37074,1.8,76
108,6.9,54
105706,-6.9,81
68768,6.3,87
112799,-3.2,57
83195,1.2,91
58145,-18.6,82
27221,24.0,52
22128,0.0,58
29186,-13.1,90
8936,30.8,23
101959,19.4,71
104750,-14.3,90
8827,20.5,44
92717,8.4,57
24010,1.9,89
46765,-27.7,80
38580,29.0,27
104212,5.7,92
56601,15.3,50
16440,9.4,30
98961,-5.7,82
35818,1.2,66
136577,11.4,53
62783,9.1,71
126933,17.3,32
40672,1.0,92
113789,21.2,53
106406,2.2,84
40948,-9.8,76
9490,16.0,86
81082,2.4,53
98495,-2.3,74
130024,20.1,28
12361,4.3,47
89565,12.3,71
127790,-10.4,79
53181,-0.6,84
64700,-11.1,65
17606,5.2,42
11614,-9.0,85
85601,26.9,28
121848,8.8,44
63433,11.5,49
94882,10.3,69
63585,6.1,100
47504,-6.2,94
112615,23.2,33
134690,-20.2,73
115000,24.6,35
20667,18.2,74
94928,11.8,93
95564,14.7,71
93584,-2.4,98
61990,31.4,21
15321,16.5,85
22920,-4.8,90
80112,9.8,75
131771,26.0,29
21353,26.6,35
46808,-20.2,56
102212,24.7,48
9541,20.7,43
13964,16.0,58
59110,-11.9,68
44694,29.5,37
32318,18.0,55
15914,11.9,59
118699,19.5,43
42743,22.4,39
44606,20.3,57
116389,-4.3,66
68277,27.4,25
40589,-7.2,88
54260,12.8,63
262,-7.4,76
19592,22.8,32
52187,-1.0,72
57729,-4.1,63
68074,13.4,62
29728,-18.1,72
81519,4.1,78
120134,20.2,88
99560,-4.5,91
68055,34.8,20
113742,19.9,47
136096,-2.6,74
134672,-14.6,88
98712,-12.7,84
74340,22.8,25
76437,-0.8,98
66774,27.0,30
4881,1.5,87
23821,-20.1,80
6367,-14.2,95
55804,20.4,63
21449,27.8,30
10627,-3.8,89
24184,2.2,63
131507,26.1,23
33054,14.2,83
17003,1.6,85
53037,-15.6,84
14007,17.2,53
20245,17.2,54
87927,3.1,47
81640,-1.3,68
115997,-0.2,52
3808,18.6,54
