index,Temperature
34276,4.8
40895,0.6
74546,5.5
60439,28.3
9341,25.3
113488,17.4
62788,20.8
53657,2.0
90861,19.6
97658,22.0
25255,9.9
69494,-8.2
49324,9.8
75774,-23.5
64281,-10.4
134047,-5.4
27314,13.8
138646,12.4
124200,3.4
125652,33.2
112748,7.7
57892,0.7
50996,9.6
21704,21.0
51286,24.8
29238,-20.1
48274,15.2
39275,14.5
120732,13.1
108857,31.5
8557,19.1
40152,11.2
124364,8.8
16391,14.1
42737,7.0
67137,21.2
4679,7.1
12476,-4.7
129772,-9.1
110419,-4.7
106257,-16.4
20352,16.7
6766,-4.1
45142,19.1
72065,9.0
78260,19.1
74109,10.6
16824,5.4
21546,16.2
46263,-1.8
69587,-17.0
86001,-0.3
264,-9.6
134049,-6.9
75946,-13.7
137065,33.5
114971,14.9
117182,-4.4
5082,1.0
16904,2.5
78690,16.6
111011,4.6
4688,3.2
2726,29.2
48535,19.0
131296,18.0
25749,25.7
88394,-13.3
82829,-12.2
86289,1.8
23661,-1.7
121858,6.7
109898,7.9
57680,-7.0
40381,-23.5
11098,0.4
88070,-20.8
32834,19.9
90126,19.1
130360,20.2
71151,-5.0
87982,-6.4
94459,-0.1
89181,9.3
58063,-14.0
130476,11.6
105218,-7.6
90623,17.7
111499,-5.9
38166,29.1
96260,26.9
136460,12.1
29358,-1.5
19381,17.5
38440,36.0
72995,21.8
20669,16.4
32946,28.1
46761,-16.2
74368,9.2
67128,20.5
94658,11.6
136918,32.0
14888,31.4
61766,28.6
50671,17.0
137702,37.0
121103,9.3
51945,1.7
49721,31.6
106450,9.0
28059,5.0
72654,18.8
40137,10.4
66248,21.0
107525,10.3
57640,-0.5
81713,-5.0
107751,21.0
54375,13.6
125552,21.7
19543,19.0
3022,14.1
53970,-2.8
107891,14.0
37221,18.8
4969,-1.4
28034,6.8
100001,-31.7
10425,11.4
24469,-6.2
82621,4.7
100218,-3.1
87626,-5.5
47926,5.6
45473,2.9
23947,-10.1
6692,4.8
96692,27.5
42152,1.7
112100,4.7
8518,28.5
99033,-1.6
25371,16.5
90355,23.6
19212,-3.1
78338,17.6
84457,32.3
100340,-3.7
90819,28.9
50017,17.5
95353,20.2
16302,3.8
43840,19.6
101132,17.0
19240,9.3
90250,25.5
98015,7.1
125405,23.7
20870,29.2
54469,13.0
99026,-3.7
103735,13.2
133125,13.2
42763,21.7
110204,0.9
8683,22.5
830,-12.7
43814,33.3
134499,6.2
46444,-21.0
117960,-0.7
4378,5.9
65174,-15.6
64458,-9.1
38837,23.0
131150,13.7
98195,2.0
106198,9.0
92939,0.4
37347,14.8
101576,15.4
32129,15.1
88254,-7.7
122795,-16.3
84920,31.2
13145,11.7
102585,29.6
20747,25.0
60517,19.0
50405,26.6
33030,29.8
96519,23.8
103936,-0.2
119723,26.2
7162,12.4
74672,7.9
62079,22.3
26927,14.8
94327,-3.3
85777,12.5
5854,-3.7
47161,-12.0
26647,28.9
55199,22.3
62091,26.8
47115,-15.1
68448,8.6
15820,21.9
132852,26.9
124030,2.6
30499,8.9
93444,1.7
22728,1.0
57090,-1.0
137273,27.6
3150,18.7
110598,-0.7
38362,25.2
88039,-4.1
79790,17.4
38068,18.8
88303,-3.1
29857,-21.0
16563,8.3
110398,-3.5
51062,8.4
81057,-1.2
117177,-1.9
74823,11.2
20632,22.0
134948,6.1
76951,10.2
58756,-13.5
99043,-12.1
17419,-1.7
78846,18.8
51196,16.7
8682,26.2
104510,-2.4
106097,-1.7
96826,21.3
14943,12.8
3254,28.0
41192,0.2
5541,-12.9
81878,0.6
65306,-13.7
2372,23.1
48454,10.9
121345,-3.1
80735,10.3
117135,-4.0
32166,31.0
59644,5.7
101103,7.3
76766,-10.5
45422,3.0
133728,-3.8
49497,26.5
94902,22.8
5431,-0.1
106258,-16.4
90626,19.2
23170,-4.3
121800,12.5
18734,-12.2
77572,20.8
78660,28.0
3908,17.8
103918,4.0
91491,13.2
134705,-15.0
82807,-3.7
98431,-5.3
134666,-20.5
15516,14.4
111775,1.7
51914,2.4
91966,6.4
35907,0.4
133585,-1.7
99620,-9.5
124978,17.0
125985,19.9
45994,3.5
83426,10.6
93711,-26.3
74709,18.0
75259,1.7
86528,5.6
25913,24.0
40061,11.0
132424,32.9
68031,18.0
126595,9.2
70842,-8.7
76690,-20.2
47409,-15.3
5779,-2.7
97848,22.4
118508,2.3
52844,-12.5
45655,9.8
26549,30.1
26202,22.2
126099,20.4
64247,0.6
95819,18.9
101716,20.0
17012,1.0
62117,24.4
86347,8.2
16846,5.1
35462,0.8
19035,5.2
100878,-10.1
105388,-11.4
98561,2.3
62709,20.5
31508,18.6
29276,-16.2
123738,-7.4
113211,12.4
9169,15.0
81933,-16.3
98062,6.9
71644,11.8
65034,-21.4
82389,-12.0
55638,29.0
21846,18.9
19127,14.5
137487,21.0
107627,11.4
52701,-12.1
31165,11.9
128365,-2.6
87494,-0.6
32502,31.8
39290,12.0
57891,1.2
70653,-8.2
118764,9.8
25679,6.7
48244,17.2
101022,2.8
67798,21.8
17342,-22.8
136434,9.5
43458,18.4
33877,16.5
12915,2.4
32510,24.7
107672,25.1
45464,15.4
45352,19.8
137611,23.7
7037,-1.2
4218,12.4
43803,24.8
52174,-5.7
30332,-1.6
72685,21.3
131326,20.4
83132,8.6
12181,8.1
66268,15.0
26075,29.2
29595,-15.9
121200,1.7
11976,-3.4
17117,-11.9
71628,13.0
34020,14.6
87934,-10.8
52796,-3.9
88409,7.2
49288,29.1
86697,7.8
19452,2.3
123431,3.8
32902,29.3
111509,-11.2
72546,24.2
122102,-4.7
138659,13.8
23463,-3.1
84913,8.0
70372,-3.5
52917,-7.1
83735,19.0
74184,21.2
67540,20.9
97584,15.0
119040,11.2
83864,23.7
5038,-3.1
63679,-0.8
72946,20.6
2785,22.3
80440,25.5
70042,1.5
123589,2.7
111337,3.7
95508,19.6
131444,15.4
66891,21.8
110462,-5.3
80844,7.8
88160,-29.6
59342,-14.9
19502,12.5
97,4.2
99433,-12.2
29508,-13.0
18586,-9.6
137794,29.4
120196,23.9
112757,19.4
131428,31.5
92737,3.8
31287,17.4
79869,11.8
76728,-5.8
112968,18.8
105088,1.7
79954,24.9
68240,18.4
41996,-0.2
38387,16.5
29982,-16.5
15478,16.1
58490,-7.7
117335,-1.4
70788,-4.1
84554,23.6
69679,-5.6
79604,23.8
125230,17.4
45413,13.9
56571,20.4
85104,10.6
120145,21.2
38584,30.6
60687,14.3
92003,5.0
118854,21.9
124864,13.4
113956,31.4
22550,0.9
22843,0.6
3918,9.4
114330,28.8
25488,9.4
52180,-0.9
121804,0.1
97611,16.5
58356,-6.7
127284,8.3
89185,6.4
120829,25.3
120515,23.8
3029,34.6
36682,6.8
8559,16.6
18417,-14.2
23124,-4.4
25066,18.2
11186,-13.9
5381,-5.2
61809,18.5
88530,0.9
42334,-3.8
127799,10.3
74549,18.6
96932,29.7
54129,13.2
61002,24.2
47755,1.8
37572,29.8
98190,1.2
19101,5.5
57478,1.0
83592,20.7
51748,-7.8
52823,-1.9
41080,-4.1
27660,11.8
116721,-4.0
80427,5.6
51950,-1.6
96672,18.8
32139,31.6
81272,5.2
93597,-22.6
73341,28.7
100030,-6.1
110649,-5.7
129099,-4.1
54258,-1.6
86162,15.8
12640,0.0
16311,1.6
117706,-1.7
100975,10.1
24852,20.8
33964,13.2
95340,13.6
7654,22.0
83083,4.8
20787,22.2
62692,23.0
72983,30.7
89663,13.7
114715,29.4
52126,1.4
22180,5.1
124276,2.9
15294,20.6
43974,25.0
93199,-5.0
25447,19.9
130418,8.8
137847,30.5
52735,-25.3
127049,7.2
24069,-11.7
60923,31.0
5089,-1.6
52038,7.0
64424,-7.4
8396,16.1
38396,18.6
97231,23.7
85165,26.4
64393,-14.9
67478,32.0
90407,30.0
53966,5.7
26369,14.6
30124,-4.1
64253,0.9
137019,31.1
49881,31.4
379,-2.2
82854,6.1
25468,10.6
25058,20.2
47916,13.2
111130,-8.3
17892,-19.4
92351,5.9
38246,35.5
47765,3.8
20174,12.8
92196,18.3
13136,-7.4
122155,-6.8
103795,0.6
20289,9.6
32204,23.4
41092,-5.3
16933,4.4
7372,10.6
90749,20.2
59705,-5.4
59674,3.0
33608,20.2
34652,-4.7
59599,-7.6
97669,12.5
75835,-3.5
115117,13.3
109143,21.6
61985,17.9
11835,7.8
9494,20.8
83980,16.8
69420,-5.5
70865,-23.0
87741,-4.5
62868,23.6
73089,21.8
61871,19.9
136084,-4.1
130719,12.8
127936,3.0
14107,14.9
28225,-0.2
31324,10.0
34240,5.4
107587,22.2
83245,11.4
95633,10.4
127068,16.4
25244,18.1
8158,14.4
87337,-6.3
132198,32.1
89010,0.5
116609,-18.2
114408,28.4
7028,-1.6
69156,4.5
84055,18.3
46769,-16.3
110857,-3.3
68406,28.7
2660,20.1
68168,20.8
19342,4.0
2744,27.1
131253,28.7
15054,16.6
117606,-3.1
42079,-17.7
15558,22.2
18960,-9.2
65357,0.3
43651,24.1
12870,6.6
88188,-20.1
58128,-9.2
110588,-12.7
18110,-6.4
71034,-1.7
96017,15.9
35821,-3.0
53714,0.8
73485,20.0
86917,5.8
21132,28.8
16054,26.5
18341,5.4
133843,1.5
60442,16.7
5098,-1.9
90246,27.7
51180,11.8
16121,12.5
31241,17.1
77718,19.1
116241,-20.1
71281,-23.2
25388,16.8
129252,-2.0
118110,-2.0
60050,-0.5
107117,16.3
40445,-4.4
115840,11.9
70118,-3.1
73192,32.7
87482,-3.8
80299,7.4
111457,-21.5
32999,18.8
138310,24.8
33784,19.0
72653,14.6
101845,13.7
18994,-8.5
58021,-1.4
103238,30.9
121069,14.8
123943,-4.2
71554,10.0
131195,16.7
99096,5.9
124438,23.6
103213,16.9
54208,-0.8
21188,24.6
22751,5.2
120581,16.7
124212,2.9
117884,9.7
81420,-4.5
31290,15.0
67528,26.2
35669,-4.3
41297,0.4
12073,-3.6
103765,-0.9
135165,-1.8
104151,2.7
38706,11.3
57909,6.3
39179,12.8
23708,-4.5
25767,29.7
48587,17.7
138078,20.6
74788,5.0
101907,13.1
52629,-3.3
38883,18.0
8893,23.2
87348,-3.7
23605,-4.9
9969,12.4
78848,17.6
83089,1.4
57189,13.2
121627,5.1
95487,12.9
64233,0.4
62772,17.8
42897,7.2
31156,25.1
128036,-3.2
115483,14.3
129398,0.7
74803,7.1
44382,17.6
134088,-10.3
25093,9.5
79701,20.4
117601,-2.0
3117,18.2
101340,10.9
111723,-13.2
85448,30.2
113912,30.7
106920,17.4
57460,4.9
119692,19.5
21334,32.8
91162,30.0
108224,15.7
66823,22.8
109259,19.8
30316,-7.0
26588,19.5
83856,5.8
105511,0.1
30471,1.8
97872,12.9
126154,34.3
102647,34.1
67840,15.8
138449,12.4
27198,18.8
57896,-1.2
45829,5.2
110016,8.3
114083,24.5
71373,-12.0
71293,-14.6
116667,-0.7
131112,22.5
128283,0.3
17981,-6.9
127278,0.1
33707,18.5
120300,22.6
101945,22.5
10424,11.7
59964,9.7
22531,0.3
38939,21.5
96553,27.4
75394,-8.3
18965,1.2
83352,2.8
5836,-1.0
35408,-11.1
36773,9.1
116500,0.9
8753,14.5
41496,9.2
11515,-10.5
71606,6.1
20920,24.8
116769,-16.9
36168,15.9
86018,-0.6
104401,2.0
79234,21.3
43806,17.6
113881,30.6
43681,16.0
512,-5.1
86121,11.8
79539,17.4
67828,17.8
119311,21.1
7653,18.5
134450,-1.6
101607,21.6
111213,-21.3
136227,16.4
19833,26.9
77187,0.2
41212,-2.2
81260,-1.8
88449,-2.1
125172,26.9
55703,22.8
106433,-6.0
56905,15.8
40091,5.4
37793,19.3
126340,23.8
42601,7.1
76597,-2.0
128234,-3.9
43274,16.5
38836,31.0
57950,2.4
58924,-2.3
60132,9.8
133625,1.8
89598,8.4
33078,24.8
61392,19.2
48870,14.6
21995,14.2
7321,5.3
15527,12.5
46187,3.5
37007,13.8
35153,-22.1
61767,32.7
97909,11.3
98002,10.8
58430,-0.2
117856,-5.2
40941,-17.1
130141,21.5
78520,22.2
78997,23.6
75415,-2.2
114807,31.8
59680,2.2
65966,17.1
65619,-2.0
36266,-1.6
70807,-17.4
78017,6.8
27972,20.8
15217,22.6
71144,2.0
41493,5.6
124366,3.9
69735,-9.8
137202,10.0
28993,-12.1
101215,14.7
105855,-12.5
29718,-13.8
84994,24.5
20831,12.6
44955,22.8
100194,-5.1
97530,25.3
56445,19.2
70094,-3.1
41110,-6.3
69232,3.1
122749,-9.9
102708,30.1
103420,22.1
36934,7.1
7718,20.4
37791,19.5
26153,29.0
65947,20.1
126648,27.0
86021,13.6
114590,22.7
66043,10.2
73846,27.4
47603,-14.6
134873,-13.6
86154,14.9
69927,-14.2
43717,25.3
30204,1.6
14224,14.5
32989,18.0
64540,-6.7
96149,31.8
35496,-17.1
14790,30.2
131669,28.2
51287,11.8
18379,-11.3
55380,28.8
125796,28.0
9753,29.4
1684,16.0
69043,8.4
111849,3.6
6657,-12.6
129216,-12.4
78600,33.0
13846,16.2
61106,24.3
82360,-22.2
127985,-14.7
131747,25.4
6439,-19.8
89128,-0.3
64595,-15.6
46881,-18.4
105757,-3.0
128058,-8.7
115414,15.5
116893,-0.9
29198,-12.6
74467,21.0
103135,17.8
134667,-13.9
93442,-3.5
109673,9.2
37884,23.4
135626,5.4
19901,10.6
101921,8.3
69605,-10.6
60759,24.4
41089,-2.2
127516,6.8
54370,-1.0
20395,24.1
4374,8.4
29586,-6.4
130231,21.6
73632,21.6
90682,28.9
102363,29.4
8596,25.3
101184,10.2
57725,-2.6
113220,15.7
92370,7.3
38670,17.7
100481,-2.5
124099,-2.5
5999,-0.1
87931,-1.7
33544,17.4
92082,21.2
120962,17.4
109973,19.1
84593,23.7
89115,0.1
119909,29.0
49071,13.6
39725,10.6
85327,22.4
41241,-4.5
72425,33.0
12947,1.9
26034,19.3
83974,25.3
60351,2.1
128565,-5.9
120408,28.6
125559,26.2
75509,1.8
91914,11.4
3935,12.1
98876,-1.4
125423,20.9
94291,-4.5
20774,18.1
23121,-13.4
130097,0.8
58267,-9.3
37100,10.2
2787,24.8
58245,-14.4
93754,0.8
36037,-5.5
27850,12.1
122363,-4.7
78783,22.5
24492,-0.4
135703,12.8
9161,32.9
78826,20.6
5809,-0.5
96902,28.6
38846,24.3
25868,22.7
83204,11.7
128672,-0.7
17219,-1.7
128641,-7.3
86647,-0.5
104960,-8.4
13203,-2.2
123601,1.1
74948,7.0
125593,30.8
49674,25.5
95575,17.0
3818,25.4
55345,22.8
112874,9.4
57946,0.0
137631,18.7
24751,-3.0
72214,19.1
92872,-0.5
120135,27.2
46756,-26.2
4009,31.2
87571,-0.1
34947,-2.0
103380,26.2
107370,17.0
119795,22.4
24661,1.0
54273,9.8
65806,-4.5
8696,25.0
28492,0.9
115291,16.9
37224,26.6
120249,23.6
68592,10.6
120491,17.7
102991,14.9
115702,14.8
104484,3.9
102532,28.1
19998,18.1
131352,31.8
41962,-7.2
42117,-4.0
35606,3.8
120401,20.8
81386,4.3
33589,16.4
81044,2.9
5072,0.0
32923,24.6
119548,11.7
11732,-8.0
45613,-1.0
133455,3.4
45087,18.1
33716,9.4
17214,-26.4
62816,12.8
38257,19.5
121130,12.9
108390,30.1
50655,15.4
82776,-3.2
29156,-12.1
116901,0.8
123117,-4.5
98312,2.1
70528,-17.6
49384,27.8
137995,27.4
31255,16.3
126680,27.3
6578,-3.3
133534,5.9
34746,-14.8
113406,12.5
34756,-9.8
80832,7.5
9531,21.8
16249,3.0
118491,11.2
43566,12.5
97775,12.6
132325,24.3
39019,27.9
131512,18.4
53412,-9.7
71598,-0.2
13614,5.7
106828,7.0
92640,-1.6
24072,3.3
72431,12.6
7363,5.6
84318,16.6
17729,-22.7
1405,-1.5
33242,19.2
97141,30.4
118540,14.3
74927,5.1
93273,-5.2
90796,26.2
17495,-24.4
65694,5.3
27625,17.0
96581,28.2
72184,20.2
7327,3.4
469,-2.2
4750,-3.2
117764,-0.9
105846,-10.0
106329,5.7
21659,12.5
60231,23.7
16774,0.4
3913,22.6
40716,-2.7
115787,10.1
13529,15.0
33943,2.6
92084,25.4
9155,27.1
48931,20.9
130750,12.3
1762,7.8
31808,19.4
21127,27.5
131140,18.5
73901,18.0
106878,16.1
108192,16.1
5866,-4.0
31393,8.8
120879,8.6
37794,19.6
137705,35.5
113356,18.0
70501,-17.0
27498,19.5
106742,14.9
128625,2.4
85646,21.8
25389,9.2
54954,17.8
28406,5.0
115283,21.4
107320,17.0
52700,-8.0
35345,-9.4
3791,21.6
131568,15.2
85391,19.6
123708,6.7
96687,24.8
66835,21.6
36414,3.4
4618,6.7
53630,4.8
124621,11.9
124557,9.6
131142,18.7
119421,14.6
68880,11.8
65001,2.7
24528,4.3
37091,3.4
43052,14.4
82423,-4.8
28278,12.9
51731,-4.5
102878,25.5
79895,21.9
18431,-1.6
54993,10.8
38647,28.8
10852,13.7
136048,5.5
84165,24.3
22070,20.0
40922,-17.9
5980,-12.5
42374,0.5
122340,-5.4
84865,20.4
131816,31.1
102651,28.2
117644,-12.5
2072,22.9
129400,0.6
47123,-18.5
128885,-12.1
66409,23.7
24738,-2.7
88914,8.3
122145,-14.1
27851,4.4
138469,10.2
68852,17.8
97846,26.2
122807,-7.0
26524,18.4
30654,2.4
99606,-7.1
33002,22.0
62789,17.8
30139,-16.4
3786,19.5
22938,-6.0
111719,-11.2
90579,21.8
79623,31.7
113359,11.1
90492,20.8
34987,-5.4
120418,16.7
138381,13.7
135,-7.5
13053,7.4
122053,-13.3
117716,-9.6
96817,20.4
103503,14.4
85408,17.0
23754,0.5
27829,4.1
60758,23.1
14957,19.6
13206,3.7
97297,17.3
131177,27.0
77967,15.3
81570,3.3
1787,15.4
59493,3.1
91495,27.1
20179,15.0
104465,3.4
25047,9.7
23465,-5.3
36391,12.9
135301,6.2
4550,16.3
45664,6.0
121453,1.3
98883,-12.3
57610,-2.4
127055,6.5
136212,16.5
95975,24.2
24505,-5.1
87220,-1.2
51146,9.2
59180,-14.1
132291,13.8
129326,-5.2
32849,13.7
51199,2.2
111501,-10.4
65887,14.8
82042,-3.4
136605,14.8
102523,20.5
28990,-1.0
48307,2.4
20086,23.2
98614,6.3
99331,-4.4
112003,-8.7
73941,27.8
106314,-14.0
81116,0.6
75844,-16.1
87700,-7.2
69826,0.1
101600,10.2
133642,5.0
31838,16.3
7884,15.9
22079,0.2
47085,-18.1
85297,17.3
81158,-1.0
101840,15.4
89908,10.0
68779,11.4
65157,-28.2
21362,17.5
30371,6.0
138571,17.8
103113,34.1
33008,16.8
63781,4.3
78398,19.2
6417,-12.6
114188,24.2
71010,-11.6
129063,-2.1
63071,-1.8
126798,12.4
124546,7.6
76321,-11.8
131652,26.5
41863,-5.5
96994,25.2
116310,-1.3
99852,-2.0
120161,24.0
106967,10.8
40199,13.0
95997,20.1
118630,15.9
123575,4.5
55637,21.2
108999,26.6
89811,23.0
129259,-2.6
70606,-23.4
123956,-2.1
62687,14.2
91230,21.8
107854,17.3
93850,-5.3
134696,-11.1
47757,-5.3
55232,14.6
79646,15.6
17896,-2.8
58448,-11.3
98132,21.0
86254,0.2
115963,-1.0
103973,18.0
23495,5.1
70878,-11.3
48832,5.4
101408,15.0
54425,20.0
16337,3.9
15752,29.4
96800,16.2
121619,6.2
33879,16.8
4451,4.3
13396,17.9
52819,-4.1
113247,8.5
52860,-6.3
33735,19.4
50821,28.4
58908,-5.1
111523,-16.2
2584,21.8
29841,-28.1
37413,26.8
48218,12.8
41779,0.0
39393,-1.8
82061,-3.8
16671,5.7
15649,12.8
65073,-32.4
116587,2.3
22526,-6.3
32366,14.1
71837,17.2
27556,21.9
92932,0.7
92251,-0.6
103816,8.2
52998,-8.2
79899,20.2
12124,0.8
86906,1.1
49646,13.5
43940,22.5
81773,-6.4
39997,10.5
48611,0.8
80592,11.8
44011,24.2
25664,13.1
15530,13.0
26391,22.0
124272,1.3
36576,4.0
130814,12.2
97762,15.9
109003,22.5
26164,26.6
138190,24.6
83662,9.4
122127,-16.4
135102,-5.2
3132,25.0
100640,-7.2
101174,21.4
95438,12.4
21161,29.2
67956,29.7
111897,1.5
43960,31.4
125830,27.2
47267,-20.3
109351,25.0
8468,24.8
8648,30.8
104782,-5.7
33119,9.8
13523,5.5
130307,8.0
11666,-2.2
114158,26.7
90911,20.6
42194,8.8
54201,-0.8
104948,-5.1
10676,-1.6
101211,7.4
43495,21.1
45346,-2.5
96173,24.7
119506,21.0
70950,-2.8
130112,19.2
70861,-23.8
125530,31.4
61906,23.0
49369,27.7
113015,10.3
29524,-10.0
75576,0.7
55693,26.8
95921,16.3
124471,21.4
136013,3.9
48905,28.0
40444,-4.5
138683,12.6
65060,-25.6
73282,25.9
8053,16.8
111021,-1.8
52469,-22.0
136595,15.2
110269,-12.4
34943,1.6
48434,12.2
12899,10.2
95936,13.7
35622,2.4
106961,6.3
70447,-16.4
95240,20.0
43656,28.6
52942,-6.6
39090,24.0
17969,-14.7
71731,12.1
25504,8.0
77503,6.1
46499,-7.8
102310,31.2
84493,18.6
21475,23.7
34244,9.0
122364,-13.5
21196,19.7
90013,14.0
92094,16.5
128426,-7.2
18453,-11.8
11588,-4.9
70797,-21.0
114950,15.9
129003,-3.8
89675,22.6
115125,16.9
114963,5.4
113523,24.8
71369,-4.0
127193,8.1
71225,4.3
137933,20.9
2168,12.0
54864,12.2
58156,-17.7
66002,7.4
22239,9.7
2297,23.9
62991,7.3
31239,21.5
11081,7.4
23078,-5.3
57585,-7.6
65438,-3.5
37408,15.6
95224,23.7
121998,-12.3
14531,23.8
128822,13.0
95764,21.1
89090,-14.4
89175,17.4
117513,11.3
137261,23.6
86943,0.0
82886,-2.7
116461,-3.8
95130,10.8
107817,28.8
10045,9.7
24023,-5.0
1285,-5.1
35599,-5.1
110194,0.5
30739,-12.6
103408,19.4
121471,-1.6
13451,6.8
12229,1.0
136235,19.0
58588,-4.9
96013,20.1
128789,-12.7
23164,-10.4
131406,20.1
63383,7.4
41289,-1.7
25189,15.9
102700,23.3
128832,5.3
72774,28.3
7847,26.1
68527,7.8
89718,10.2
36557,5.0
9320,24.2
98154,8.5
82588,-12.0
17766,-7.5
124855,27.6
5540,-2.9
84173,20.8
42277,-2.8
111299,-1.1
26331,20.4
89454,7.7
52544,-26.7
29901,-20.2
5222,9.1
43083,14.8
94082,-2.4
85461,19.0
29411,-2.5
6812,-4.4
115599,7.3
2498,20.1
113897,32.3
17406,-14.8
134401,-1.8
129460,-0.9
133491,-2.2
39864,15.6
47643,-0.7
101405,13.5
127025,11.4
81964,-9.0
57516,10.6
128834,-6.2
78708,22.0
5130,-0.3
10102,22.8
89108,-4.6
12472,-1.1
31140,11.7
11257,-11.2
100021,-19.8
102007,28.2
112257,-3.0
47436,-16.0
81893,-9.5
111966,1.5
10855,3.8
47435,-13.9
38901,24.2
16723,-5.9
108516,30.0
115707,8.3
51763,-2.6
76547,0.4
102065,11.5
104879,-5.5
52359,0.2
2510,12.6
35384,-8.1
60986,24.4
28411,5.0
62361,27.0
64995,-1.3
71146,5.7
12889,13.6
77826,8.3
116269,-17.7
35641,5.4
68085,18.8
114452,33.5
44965,28.2
101335,21.6
39668,11.8
94609,-4.3
79920,17.4
111568,-20.2
20305,20.0
20741,27.8
61878,27.9
102709,33.2
65159,-17.9
77728,6.2
85676,19.6
38988,9.7
128485,-1.7
96217,24.5
124657,13.3
81775,-8.0
60668,18.0
134437,-1.0
125527,31.3
113658,18.3
85144,19.8
137880,36.0
129145,-4.8
80686,8.3
75126,3.5
118814,3.9
135344,0.8
100223,-7.6
62138,28.8
35414,-19.3
98012,8.9
7040,-1.3
70709,-12.1
105265,-16.4
50441,18.6
21276,17.6
42724,20.0
16133,25.4
3419,25.8
126885,28.6
60677,13.6
86885,0.7
33171,11.2
125204,20.5
10021,11.5
123556,1.5
59210,-3.4
112682,18.9
7823,8.6
96446,16.6
97490,22.2
138302,12.1
81375,1.6
132574,26.0
118818,7.3
122219,-3.3
80392,21.2
125236,21.7
33631,7.0
27784,17.7
135969,8.5
94794,11.2
40371,-6.2
121490,11.6
48190,9.2
130631,20.2
9150,22.3
70145,-9.3
114748,19.6
90496,23.1
112737,1.2
61256,21.4
54482,10.1
33233,7.6
4724,0.8
98967,-1.8
109107,5.6
85217,14.1
137683,28.1
138640,11.2
4817,1.5
40915,-3.5
83809,16.8
47644,-4.8
115876,14.0
47975,12.6
75890,-10.1
80568,16.7
130232,18.1
88117,-12.2
120722,17.6
29531,-7.6
111601,1.9
116081,-4.2
31681,11.6
106733,12.0
58104,-10.7
115023,9.8
48696,14.2
31609,26.2
125011,20.1
110328,0.7
79997,17.2
102729,31.7
40261,2.3
884,-11.6
90980,22.5
23595,-7.6
38050,23.0
137215,21.9
129784,-9.9
17695,-4.0
130590,6.4
47399,-15.0
5040,-3.9
88337,5.1
80276,28.5
100980,4.1
82980,13.9
85093,19.0
57783,1.4
80889,6.9
106529,-3.0
137394,21.0
67681,26.0
69946,-12.5
42292,8.9
106603,7.7
86968,4.3
136696,27.5
85704,25.1
23770,4.2
3674,24.2
101990,30.6
127737,6.2
137873,25.0
134115,-11.3
79571,19.4
128611,-1.9
125768,23.5
22478,-5.8
8028,16.1
38208,17.5
62087,30.0
95307,7.6
65803,4.7
54067,8.5
52240,-2.0
117210,-2.5
90997,22.5
53373,-1.5
102372,22.9
122917,-10.4
132764,15.8
123682,-11.3
114434,19.1
110257,-13.2
2863,24.5
7667,7.0
128211,-8.5
75401,-2.3
32178,28.2
49841,23.4
22729,3.5
47546,1.0
21926,18.1
114241,25.8
61366,29.0
31381,23.4
55397,28.2
22817,-10.6
77819,11.2
12662,7.2
125943,35.4
133773,4.3
116883,-1.3
89657,23.2
131979,20.5
65330,-1.4
54531,15.6
103277,23.7
13001,12.6
133220,4.7
111003,-1.3
26289,17.2
75731,-13.7
25081,9.6
97924,13.4
82265,-22.2
45001,27.6
1402,5.4
95569,8.0
51509,7.2
28045,-3.1
40869,-1.9
13655,18.5
42712,17.1
3946,18.3
92010,6.8
113422,15.1
71881,25.6
100853,2.1
546,-2.4
18795,6.0
114737,18.3
16299,0.0
103878,18.3
136201,19.9
81151,7.2
117163,-3.6
46102,5.2
39294,7.4
101401,23.8
118337,6.3
63937,-4.9
114148,31.6
73409,23.2
752,-5.2
102111,17.3
28011,3.5
121384,12.7
84503,27.6
45590,6.2
121693,9.7
24345,-2.5
113593,24.9
72492,15.1
125441,22.3
63457,2.9
72744,27.8
110714,2.9
117762,-2.3
101987,19.9
27759,15.3
73799,32.5
34138,6.2
79425,22.3
61647,22.6
57273,22.4
56403,18.5
127491,5.8
12758,4.0
24035,-2.1
72481,19.6
59407,-1.7
83924,15.0
26912,13.6
85101,26.8
135409,-3.6
134947,-16.9
39973,11.8
122143,-11.7
62039,36.7
52319,-1.2
10123,13.4
55901,24.0
119488,25.1
88546,-14.2
9129,32.1
27872,0.7
44179,11.8
117621,-13.7
89047,11.4
19910,19.3
106016,-7.7
55196,24.1
130117,8.7
65204,-18.7
72903,25.4
118875,18.2
135231,-2.4
25834,21.7
131493,25.3
24177,-12.7
108669,24.0
120793,35.4
44614,30.6
8183,19.3
49062,19.6
107517,23.1
118958,14.1
38205,16.7
40092,1.4
47296,-9.2
84880,26.6
125579,34.6
73982,12.5
92638,1.5
20464,19.2
128772,6.2
136770,18.8
57876,2.5
81611,-4.2
19736,21.2
49493,24.6
137478,41.3
103697,5.3
62464,25.2
59565,7.3
128730,-11.9
125518,14.0
7262,9.9
84922,28.8
65940,6.9
114491,25.3
96046,15.1
5792,1.0
66584,20.7
124567,15.2
22904,-3.7
100905,6.5
48497,-2.1
13125,7.0
100056,-2.5
27516,13.8
104091,0.6
68080,6.8
89845,16.9
132319,12.8
18398,-12.3
